Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,116.33000183105469,117.19999694824219,115.73999786376953,116.77999877929688,114.88175201416016,448200
2020-01-02,117.9000015258789,117.98999786376953,116.44000244140625,117.5199966430664,115.60971069335938,623100
2020-01-03,115.8499984741211,117.20999908447266,115.8499984741211,117.02999877929688,115.12767791748047,535200
2020-01-06,111.22000122070312,116.19999694824219,111.22000122070312,115.0,113.13066864013672,928700
2020-01-07,114.8499984741211,117.86000061035156,113.98999786376953,117.6500015258789,115.73761749267578,614500
2020-01-08,117.7699966430664,119.41000366210938,117.29000091552734,118.76000213623047,116.82955169677734,652300
2020-01-09,119.37000274658203,120.12999725341797,118.5,119.02999877929688,117.09517669677734,1058500
2020-01-10,119.41999816894531,120.11000061035156,118.79000091552734,119.08000183105469,117.14436340332031,558600
2020-01-13,118.79000091552734,119.33000183105469,117.7300033569336,118.5,116.57379150390625,566800
2020-01-14,118.75,119.7699966430664,118.38999938964844,118.98999786376953,117.05581665039062,613800
2020-01-15,118.83999633789062,120.44000244140625,118.52999877929688,119.04000091552734,117.10501098632812,654100
2020-01-16,119.76000213623047,120.83999633789062,119.13999938964844,119.76000213623047,117.81330108642578,1119400
2020-01-17,114.56999969482422,119.0,112.79000091552734,114.68000030517578,112.81587982177734,3945800
2020-01-21,115.16999816894531,118.37999725341797,114.76000213623047,115.86000061035156,113.9767074584961,1869100
2020-01-22,114.5199966430664,116.19000244140625,113.62999725341797,114.30000305175781,112.44206237792969,1323500
2020-01-23,114.54000091552734,116.76000213623047,113.91000366210938,116.5,114.60628509521484,982700
2020-01-24,116.91000366210938,116.94999694824219,114.0,115.70999908447266,113.82913208007812,561500
2020-01-27,113.66999816894531,115.41999816894531,113.45999908447266,114.80999755859375,112.94376373291016,837300
2020-01-28,115.02999877929688,115.62999725341797,112.7699966430664,112.86000061035156,111.02546691894531,702900
2020-01-29,113.0999984741211,114.16000366210938,111.81999969482422,111.93000030517578,110.1105728149414,784300
